Index,Country,Code,Indicator,Year,Value
row_398,Panama,PAN,Emisiones de CO2 (kt),1991,3124.7
row_399,Peru,PER,Emisiones de CO2 (kt),1991,20266.6
row_400,Filipinas,PHL,Emisiones de CO2 (kt),1991,40442.2
row_401,Palau,PLW,Emisiones de CO2 (kt),1991,0
row_402,Papua Nueva Guinea,PNG,Emisiones de CO2 (kt),1991,2176.4
row_403,Polonia,POL,Emisiones de CO2 (kt),1991,351624.9
row_404,previa al dividendo demográfico,PRE,Emisiones de CO2 (kt),1991,179937.3369
row_405,Corea del Norte,PRK,Emisiones de CO2 (kt),1991,112936.2
row_406,Portugal,PRT,Emisiones de CO2 (kt),1991,42767.7
row_407,Paraguay,PRY,Emisiones de CO2 (kt),1991,2020.3
row_408,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (kt),1991,1294.15
row_409,posterior al dividendo demográfico,PST,Emisiones de CO2 (kt),1991,11261858.73
row_410,Qatar,QAT,Emisiones de CO2 (kt),1991,14985
row_411,Rumania,ROU,Emisiones de CO2 (kt),1991,142755.2
row_412,Rusia,RUS,Emisiones de CO2 (kt),1991,2136444.3
row_413,Rwanda,RWA,Emisiones de CO2 (kt),1991,481.45
row_414,Asia meridional,SAS,Emisiones de CO2 (kt),1991,685811.98
row_415,Arabia Saudita,SAU,Emisiones de CO2 (kt),1991,187924.9
row_416,Sudan,SDN,Emisiones de CO2 (kt),1991,4803.48
row_417,Senegal,SEN,Emisiones de CO2 (kt),1991,2334.7
row_418,Singapur,SGP,Emisiones de CO2 (kt),1991,30474.9
row_419,Islas Salomon,SLB,Emisiones de CO2 (kt),1991,160
row_420,Sierra Leona,SLE,Emisiones de CO2 (kt),1991,342.3
row_421,El Salvador,SLV,Emisiones de CO2 (kt),1991,3066.3
row_422,Somalia,SOM,Emisiones de CO2 (kt),1991,707.099
row_423,Serbia,SRB,Emisiones de CO2 (kt),1991,52202.4
row_424,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (kt),1991,410520.6769
row_425,Sudan del Sur,SSD,Emisiones de CO2 (kt),1991,406.424094
row_426,Africa al sur del Sahara,SSF,Emisiones de CO2 (kt),1991,410695.8769
row_427,Santo Tome y Pr�ncipe,STP,Emisiones de CO2 (kt),1991,46.5
row_428,Suriname,SUR,Emisiones de CO2 (kt),1991,2045.742072
row_429,Republica Eslovaca,SVK,Emisiones de CO2 (kt),1991,47938.2
row_430,Eslovenia,SVN,Emisiones de CO2 (kt),1991,12737.4
row_431,Suecia,SWE,Emisiones de CO2 (kt),1991,54236.3
row_432,Eswatini,SWZ,Emisiones de CO2 (kt),1991,1086.3
row_433,Seychelles,SYC,Emisiones de CO2 (kt),1991,175.2
row_434,Republica Árabe Siria,SYR,Emisiones de CO2 (kt),1991,35766
row_435,Chad,TCD,Emisiones de CO2 (kt),1991,397.3
row_436,Asia oriental y el Pacifico (BIRF y la AIF),TEA,Emisiones de CO2 (kt),1991,2710332.24
row_437,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (kt),1991,4240031.741
row_438,Togo,TGO,Emisiones de CO2 (kt),1991,925.5
row_439,Tailandia,THA,Emisiones de CO2 (kt),1991,96403.4
row_440,Tayikistan,TJK,Emisiones de CO2 (kt),1991,10171.7
row_441,Turkmenistan,TKM,Emisiones de CO2 (kt),1991,37788.5
row_442,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (kt),1991,885764.7421
row_443,Timor-Leste,TLS,Emisiones de CO2 (kt),1991,0
row_444,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Emisiones de CO2 (kt),1991,548964.99
row_445,Tonga,TON,Emisiones de CO2 (kt),1991,90.4
row_446,Asia meridional (BIRF y la AIF),TSA,Emisiones de CO2 (kt),1991,685811.98
row_447,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (kt),1991,410695.8769
row_448,Trinidad y Tobago,TTO,Emisiones de CO2 (kt),1991,13045.1
row_449,Tunez,TUN,Emisiones de CO2 (kt),1991,15206.3
row_450,Turquia,TUR,Emisiones de CO2 (kt),1991,143796.1
row_451,Tuvalu,TUV,Emisiones de CO2 (kt),1991,6.7
row_452,Tanzania,TZA,Emisiones de CO2 (kt),1991,1865.7
row_453,Uganda,UGA,Emisiones de CO2 (kt),1991,806.39
row_454,Ucrania,UKR,Emisiones de CO2 (kt),1991,651932
row_455,Ingreso mediano alto,UMC,Emisiones de CO2 (kt),1991,6627839.493
row_456,Uruguay,URY,Emisiones de CO2 (kt),1991,4371.7
row_457,Estados Unidos,USA,Emisiones de CO2 (kt),1991,4807496.5
row_458,Uzbekistan,UZB,Emisiones de CO2 (kt),1991,118584.8
row_459,San Vicente y las Granadinas,VCT,Emisiones de CO2 (kt),1991,89.1
row_460,Venezuela,VEN,Emisiones de CO2 (kt),1991,100992.8
row_461,Viet Nam,VNM,Emisiones de CO2 (kt),1991,19796.6
row_462,Vanuatu,VUT,Emisiones de CO2 (kt),1991,66.9
row_463,Mundo,WLD,Emisiones de CO2 (kt),1991,21440490.2
row_464,Samoa,WSM,Emisiones de CO2 (kt),1991,97.7
row_465,Yemen,YEM,Emisiones de CO2 (kt),1991,8498.5
row_466,Sudafrica,ZAF,Emisiones de CO2 (kt),1991,242286
row_467,Zambia,ZMB,Emisiones de CO2 (kt),1991,2876.2
row_468,Zimbabwe,ZWE,Emisiones de CO2 (kt),1991,18301
row_469,Afganistan,AFG,Emisiones de CO2 (kt),1992,1525.47
row_470,Angola,AGO,Emisiones de CO2 (kt),1992,6877.3
row_471,Albania,ALB,Emisiones de CO2 (kt),1992,2239.3
row_472,Andorra,AND,Emisiones de CO2 (kt),1992,406.704
row_473,El mundo arabe,ARB,Emisiones de CO2 (kt),1992,688969.38
row_474,Emiratos Arabes Unidos,ARE,Emisiones de CO2 (kt),1992,59702.8
row_475,Argentina,ARG,Emisiones de CO2 (kt),1992,107921.1
row_476,Armenia,ARM,Emisiones de CO2 (kt),1992,10755.96
row_477,Antigua y Barbuda,ATG,Emisiones de CO2 (kt),1992,218.5
row_478,Australia,AUS,Emisiones de CO2 (kt),1992,268366.5
row_479,Austria,AUT,Emisiones de CO2 (kt),1992,57668
row_480,Azerbaiyan,AZE,Emisiones de CO2 (kt),1992,63613.2
row_481,Burundi,BDI,Emisiones de CO2 (kt),1992,201.2
row_482,Belgica,BEL,Emisiones de CO2 (kt),1992,112329.3
row_483,Benin,BEN,Emisiones de CO2 (kt),1992,282.61
row_484,Burkina Faso,BFA,Emisiones de CO2 (kt),1992,610.8
row_485,Bangladesh,BGD,Emisiones de CO2 (kt),1992,11823.48
row_486,Bulgaria,BGR,Emisiones de CO2 (kt),1992,55364.1
row_487,Bahrein,BHR,Emisiones de CO2 (kt),1992,12272.25
row_488,Bahamas,BHS,Emisiones de CO2 (kt),1992,1952.5
row_489,Bosnia y Herzegovina,BIH,Emisiones de CO2 (kt),1992,15966.67
row_490,Bielorrusia,BLR,Emisiones de CO2 (kt),1992,87748.6
row_491,Belice,BLZ,Emisiones de CO2 (kt),1992,382.5
row_492,Bermudas,BMU,Emisiones de CO2 (kt),1992,
row_493,Bolivia,BOL,Emisiones de CO2 (kt),1992,11173.7
row_494,Brasil,BRA,Emisiones de CO2 (kt),1992,207865.4
row_495,Barbados,BRB,Emisiones de CO2 (kt),1992,925.75
row_496,Brunei Darussalam,BRN,Emisiones de CO2 (kt),1992,3585.4
row_497,Bhutan,BTN,Emisiones de CO2 (kt),1992,205.11
row_498,Botswana,BWA,Emisiones de CO2 (kt),1992,3298.3
row_499,Republica Centroafricana,CAF,Emisiones de CO2 (kt),1992,151.5
row_500,Canada,CAN,Emisiones de CO2 (kt),1992,426367.3
row_501,Europa Central y del Baltico,CEB,Emisiones de CO2 (kt),1992,850698.7
row_502,Suiza,CHE,Emisiones de CO2 (kt),1992,45702.6
row_503,Islas del Canal,CHI,Emisiones de CO2 (kt),1992,
row_504,Chile,CHL,Emisiones de CO2 (kt),1992,30346.9
row_505,China,CHN,Emisiones de CO2 (kt),1992,2418175.3
row_506,Cote d'Ivoire,CIV,Emisiones de CO2 (kt),1992,2772.1
row_507,Camerun,CMR,Emisiones de CO2 (kt),1992,6846.8
row_508,"Congo, Republica Democratica",COD,Emisiones de CO2 (kt),1992,1482.42
row_509,"Congo, Respublica ",COG,Emisiones de CO2 (kt),1992,3128.17
row_510,Colombia,COL,Emisiones de CO2 (kt),1992,53199.4
row_511,Comoras,COM,Emisiones de CO2 (kt),1992,70.3
row_512,Cabo Verde,CPV,Emisiones de CO2 (kt),1992,182.9
row_513,Costa Rica,CRI,Emisiones de CO2 (kt),1992,4148.5
row_514,Estados pequeos del Caribe,CSS,Emisiones de CO2 (kt),1992,28528.88205
row_515,Cuba,CUB,Emisiones de CO2 (kt),1992,21771.8
row_516,Chipre,CYP,Emisiones de CO2 (kt),1992,5479.7
row_517,Republica Checa,CZE,Emisiones de CO2 (kt),1992,136842.4
row_518,Alemania,DEU,Emisiones de CO2 (kt),1992,892817.4
row_519,Djibouti,DJI,Emisiones de CO2 (kt),1992,304.5
row_520,Dominica,DMA,Emisiones de CO2 (kt),1992,62.8
row_521,Dinamarca,DNK,Emisiones de CO2 (kt),1992,56970.3
row_522,Republica Dominicana,DOM,Emisiones de CO2 (kt),1992,9620.4
row_523,Argelia,DZA,Emisiones de CO2 (kt),1992,66844.6
row_524,Asia oriental y el Pacifico (excluido altos ingresos),EAP,Emisiones de CO2 (kt),1992,2950892.095
row_525,inicial del dividendo demografico,EAR,Emisiones de CO2 (kt),1992,2812697.397
row_526,Asia oriental y el Pacifico,EAS,Emisiones de CO2 (kt),1992,4690840.495
row_527,Europa y Asia central (excluido altos ingresos),ECA,Emisiones de CO2 (kt),1992,3506475.404
row_528,Europa y Asia central,ECS,Emisiones de CO2 (kt),1992,7499646.758
row_529,Ecuador,ECU,Emisiones de CO2 (kt),1992,16845.2
row_530,Egipto,EGY,Emisiones de CO2 (kt),1992,90903.6
row_531,Eritrea,ERI,Emisiones de CO2 (kt),1992,435.7
row_532,Espana,ESP,Emisiones de CO2 (kt),1992,232369.6
row_533,Estonia,EST,Emisiones de CO2 (kt),1992,23010.6
row_534,Etiopia,ETH,Emisiones de CO2 (kt),1992,1517.2
row_535,Union Europea,EUU,Emisiones de CO2 (kt),1992,3414360
row_536,Finlandia,FIN,Emisiones de CO2 (kt),1992,52280.5
row_537,Fiji,FJI,Emisiones de CO2 (kt),1992,758.35
row_538,Francia,FRA,Emisiones de CO2 (kt),1992,368655.7
row_539,Micronesia,FSM,Emisiones de CO2 (kt),1992,140.1
row_540,Gabon,GAB,Emisiones de CO2 (kt),1992,4531.88
row_541,Reino Unido,GBR,Emisiones de CO2 (kt),1992,557885.6
row_542,Georgia,GEO,Emisiones de CO2 (kt),1992,20072.9
row_543,Ghana,GHA,Emisiones de CO2 (kt),1992,2657.6
row_544,Gibraltar,GIB,Emisiones de CO2 (kt),1992,
row_545,Guinea,GIN,Emisiones de CO2 (kt),1992,1055.3
row_546,Gambia,GMB,Emisiones de CO2 (kt),1992,198.1
row_547,Guinea-Bissau,GNB,Emisiones de CO2 (kt),1992,177.6
row_548,Guinea Ecuatorial,GNQ,Emisiones de CO2 (kt),1992,901.9
row_549,Grecia,GRC,Emisiones de CO2 (kt),1992,78176.9
row_550,Granada,GRD,Emisiones de CO2 (kt),1992,125.5
row_551,Guatemala,GTM,Emisiones de CO2 (kt),1992,4834.9
row_552,Guyana,GUY,Emisiones de CO2 (kt),1992,1080.7
row_553,Ingreso alto,HIC,Emisiones de CO2 (kt),1992,11461159.15
row_554,Honduras,HND,Emisiones de CO2 (kt),1992,2734.2
row_555,Paises pobres muy endeudados (PPME),HPC,Emisiones de CO2 (kt),1992,61682.293
row_556,Croacia,HRV,Emisiones de CO2 (kt),1992,15031.2
row_557,Haiti,HTI,Emisiones de CO2 (kt),1992,901.01
row_558,Hungria,HUN,Emisiones de CO2 (kt),1992,58001.9
row_559,Solo BIRF,IBD,Emisiones de CO2 (kt),1992,9027596.936
row_560,BIRF y la AIF,IBT,Emisiones de CO2 (kt),1992,9471676.056
row_561,mezcla de la AIF,IDB,Emisiones de CO2 (kt),1992,310019.92
row_562,Indonesia,IDN,Emisiones de CO2 (kt),1992,171415.6
row_563,India,IND,Emisiones de CO2 (kt),1992,626293.3
row_564,Irlanda,IRL,Emisiones de CO2 (kt),1992,31505.4
row_565,Iran,IRN,Emisiones de CO2 (kt),1992,233650.9
row_566,Iraq,IRQ,Emisiones de CO2 (kt),1992,67338.2
row_567,Islandia,ISL,Emisiones de CO2 (kt),1992,1944.8
row_568,Israel,ISR,Emisiones de CO2 (kt),1992,36857.3
row_569,Italia,ITA,Emisiones de CO2 (kt),1992,402274.3
row_570,Jamaica,JAM,Emisiones de CO2 (kt),1992,8148.5
row_571,Jordania,JOR,Emisiones de CO2 (kt),1992,11925.3
row_572,Japon,JPN,Emisiones de CO2 (kt),1992,1115035.1
row_573,Kazajstan,KAZ,Emisiones de CO2 (kt),1992,253841.7
row_574,Kenya,KEN,Emisiones de CO2 (kt),1992,6088.8
row_575,Kirguistan,KGZ,Emisiones de CO2 (kt),1992,13764.1
row_576,Camboya,KHM,Emisiones de CO2 (kt),1992,1348.352
row_577,Kiribati,KIR,Emisiones de CO2 (kt),1992,25.2
row_578,Saint Kitts y Nevis,KNA,Emisiones de CO2 (kt),1992,117.5
row_579,Corea del Sur,KOR,Emisiones de CO2 (kt),1992,297049.9
row_580,Kuwait,KWT,Emisiones de CO2 (kt),1992,23045.8
row_581,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (kt),1992,772884.542
row_582,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (kt),1992,595.573028
row_583,Libano,LBN,Emisiones de CO2 (kt),1992,7021.4
row_584,Liberia,LBR,Emisiones de CO2 (kt),1992,402.374
row_585,Libia,LBY,Emisiones de CO2 (kt),1992,26342.3
row_586,Santa Lucia,LCA,Emisiones de CO2 (kt),1992,227.2
row_587,América Latina y el Caribe,LCN,Emisiones de CO2 (kt),1992,932183.392
row_588,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Emisiones de CO2 (kt),1992,66917.49975
row_589,Países de ingreso bajo,LIC,Emisiones de CO2 (kt),1992,162884.6047
row_590,Liechtenstein,LIE,Emisiones de CO2 (kt),1992,206.950491
row_591,Sri Lanka,LKA,Emisiones de CO2 (kt),1992,5248.3
row_592,Países de ingreso mediano bajo,LMC,Emisiones de CO2 (kt),1992,2127063.985
row_593,Ingreso mediano y bajo,LMY,Emisiones de CO2 (kt),1992,8951857.256
row_594,Lesotho,LSO,Emisiones de CO2 (kt),1992,1503
row_595,avanzada del dividendo demográfico,LTE,Emisiones de CO2 (kt),1992,6287917.304
row_596,Lituania,LTU,Emisiones de CO2 (kt),1992,19998
row_597,Luxemburgo,LUX,Emisiones de CO2 (kt),1992,11435.5
row_598,Letonia,LVA,Emisiones de CO2 (kt),1992,13974.8
row_599,Marruecos,MAR,Emisiones de CO2 (kt),1992,24879
row_600,Republica de Moldova,MDA,Emisiones de CO2 (kt),1992,20322.2
row_601,Madagascar,MDG,Emisiones de CO2 (kt),1992,964.66
row_602,Maldivas,MDV,Emisiones de CO2 (kt),1992,225.1
row_603,Oriente Medio y Norte de África,MEA,Emisiones de CO2 (kt),1992,955464.75
row_604,Mexico,MEX,Emisiones de CO2 (kt),1992,291682.5
row_605,Islas Marshall,MHL,Emisiones de CO2 (kt),1992,80.2
row_606, Ingreso mediano,MIC,Emisiones de CO2 (kt),1992,8788972.651
row_607,Macedonia del Norte,MKD,Emisiones de CO2 (kt),1992,8332.4
row_608,Mali,MLI,Emisiones de CO2 (kt),1992,477.186
row_609,Malta,MLT,Emisiones de CO2 (kt),1992,2169.1
row_610,Myanmar,MMR,Emisiones de CO2 (kt),1992,4278.2
row_611,Montenegro,MNE,Emisiones de CO2 (kt),1992,1483.273865
row_612,Mongolia,MNG,Emisiones de CO2 (kt),1992,12858.42
row_613,Mozambique,MOZ,Emisiones de CO2 (kt),1992,1097.38
row_614,Mauritania,MRT,Emisiones de CO2 (kt),1992,896.7
row_615,Mauricio,MUS,Emisiones de CO2 (kt),1992,1323.3
row_616,Malawi,MWI,Emisiones de CO2 (kt),1992,792.69
row_617,Malasia,MYS,Emisiones de CO2 (kt),1992,67174.7
row_618,América del Norte,NAC,Emisiones de CO2 (kt),1992,5305993.4
row_619,Namibia,NAM,Emisiones de CO2 (kt),1992,1218.1
row_620,Nigeria,NER,Emisiones de CO2 (kt),1992,499.783
row_621,Nigeria,NGA,Emisiones de CO2 (kt),1992,91806.4
row_622,Nicaragua,NIC,Emisiones de CO2 (kt),1992,2235.4
row_623,Paises Bajos,NLD,Emisiones de CO2 (kt),1992,156009.7
row_624,Noruega,NOR,Emisiones de CO2 (kt),1992,30197.9
row_625,Nepal,NPL,Emisiones de CO2 (kt),1992,1234.16
row_626,Nauru,NRU,Emisiones de CO2 (kt),1992,120.6
row_627,Nueva Zelandia,NZL,Emisiones de CO2 (kt),1992,24380
row_628,Miembros OCDE,OED,Emisiones de CO2 (kt),1992,11422717.8
row_629,Oman,OMN,Emisiones de CO2 (kt),1992,14922.2
row_630,Otros Estados pequeos,OSS,Emisiones de CO2 (kt),1992,79892.51387
row_631,Belgica,PAK,Emisiones de CO2 (kt),1992,66977.8
row_632,Panama,PAN,Emisiones de CO2 (kt),1992,3635.4
row_633,Peru,PER,Emisiones de CO2 (kt),1992,21033.8
row_634,Filipinas,PHL,Emisiones de CO2 (kt),1992,43803.7
row_635,Palau,PLW,Emisiones de CO2 (kt),1992,197.5
row_636,Papua Nueva Guinea,PNG,Emisiones de CO2 (kt),1992,2179.6
row_637,Polonia,POL,Emisiones de CO2 (kt),1992,343368.4
row_638,previa al dividendo demográfico,PRE,Emisiones de CO2 (kt),1992,212230.6347
row_639,Corea del Norte,PRK,Emisiones de CO2 (kt),1992,99712.1
row_640,Portugal,PRT,Emisiones de CO2 (kt),1992,46774
row_641,Paraguay,PRY,Emisiones de CO2 (kt),1992,2474.6
row_642,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (kt),1992,1741.05
row_643,posterior al dividendo demográfico,PST,Emisiones de CO2 (kt),1992,11202035.02
row_644,Qatar,QAT,Emisiones de CO2 (kt),1992,14677.6
row_645,Rumania,ROU,Emisiones de CO2 (kt),1992,126185.7
row_646,Rusia,RUS,Emisiones de CO2 (kt),1992,2030810.7
row_647,Rwanda,RWA,Emisiones de CO2 (kt),1992,483.55
row_648,Asia meridional,SAS,Emisiones de CO2 (kt),1992,713532.72
row_649,Arabia Saudita,SAU,Emisiones de CO2 (kt),1992,202031.7
row_650,Sudan,SDN,Emisiones de CO2 (kt),1992,4530.7
row_651,Senegal,SEN,Emisiones de CO2 (kt),1992,2568.3
row_652,Singapur,SGP,Emisiones de CO2 (kt),1992,31410.9
row_653,Islas Salomon,SLB,Emisiones de CO2 (kt),1992,168.3
row_654,Sierra Leona,SLE,Emisiones de CO2 (kt),1992,325.5
row_655,El Salvador,SLV,Emisiones de CO2 (kt),1992,3353.9
row_656,Somalia,SOM,Emisiones de CO2 (kt),1992,684.23
row_657,Serbia,SRB,Emisiones de CO2 (kt),1992,48858.2
row_658,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (kt),1992,418286.4947
row_659,Sudan del Sur,SSD,Emisiones de CO2 (kt),1992,363.401723
row_660,Africa al sur del Sahara,SSF,Emisiones de CO2 (kt),1992,418462.6947
row_661,Santo Tome y Príncipe,STP,Emisiones de CO2 (kt),1992,44.3
row_662,Suriname,SUR,Emisiones de CO2 (kt),1992,2053.032047
row_663,Republica Eslovaca,SVK,Emisiones de CO2 (kt),1992,46096.2
row_664,Eslovenia,SVN,Emisiones de CO2 (kt),1992,12825.4
row_665,Suecia,SWE,Emisiones de CO2 (kt),1992,56745.9
row_666,Eswatini,SWZ,Emisiones de CO2 (kt),1992,909.2
row_667,Seychelles,SYC,Emisiones de CO2 (kt),1992,176.2
row_668,Republica Árabe Siria,SYR,Emisiones de CO2 (kt),1992,35151.5
row_669,Chad,TCD,Emisiones de CO2 (kt),1992,408.5
row_670,Asia oriental y el Pacifico (BIRF y la AIF),TEA,Emisiones de CO2 (kt),1992,2851300.595
row_671,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (kt),1992,3991060.704
row_672,Togo,TGO,Emisiones de CO2 (kt),1992,746
row_673,Tailandia,THA,Emisiones de CO2 (kt),1992,106917.2
row_674,Tayikistan,TJK,Emisiones de CO2 (kt),1992,7686.2
row_675,Turkmenistan,TKM,Emisiones de CO2 (kt),1992,28099.3
row_676,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (kt),1992,907533.342
row_677,Timor-Leste,TLS,Emisiones de CO2 (kt),1992,0
row_678,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Emisiones de CO2 (kt),1992,589786
row_679,Tonga,TON,Emisiones de CO2 (kt),1992,76.9
row_680,Asia meridional (BIRF y la AIF),TSA,Emisiones de CO2 (kt),1992,713532.72
row_681,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (kt),1992,418462.6947
row_682,Trinidad y Tobago,TTO,Emisiones de CO2 (kt),1992,13145.2
row_683,Tunez,TUN,Emisiones de CO2 (kt),1992,16294.7
row_684,Turquia,TUR,Emisiones de CO2 (kt),1992,149797.2
row_685,Tuvalu,TUV,Emisiones de CO2 (kt),1992,7.3
row_686,Tanzania,TZA,Emisiones de CO2 (kt),1992,1859.5
row_687,Uganda,UGA,Emisiones de CO2 (kt),1992,815.06
row_688,Ucrania,UKR,Emisiones de CO2 (kt),1992,574642.6
row_689,Ingreso mediano alto,UMC,Emisiones de CO2 (kt),1992,6661908.666
row_690,Uruguay,URY,Emisiones de CO2 (kt),1992,4768.6
row_691,Estados Unidos,USA,Emisiones de CO2 (kt),1992,4879626.1
row_692,Uzbekistan,UZB,Emisiones de CO2 (kt),1992,113076.8
row_693,San Vicente y las Granadinas,VCT,Emisiones de CO2 (kt),1992,89.2
row_694,Venezuela,VEN,Emisiones de CO2 (kt),1992,103107.8
row_695,Viet Nam,VNM,Emisiones de CO2 (kt),1992,20812.9
row_696,Vanuatu,VUT,Emisiones de CO2 (kt),1992,63.7
row_697,Mundo,WLD,Emisiones de CO2 (kt),1992,21390040.84
row_698,Samoa,WSM,Emisiones de CO2 (kt),1992,102.9
row_699,Yemen,YEM,Emisiones de CO2 (kt),1992,9130
row_700,Sudafrica,ZAF,Emisiones de CO2 (kt),1992,238780.6
row_701,Zambia,ZMB,Emisiones de CO2 (kt),1992,2848
row_702,Zimbabwe,ZWE,Emisiones de CO2 (kt),1992,18469.6
row_703,Afganistan,AFG,Emisiones de CO2 (kt),1993,1527.89
row_704,Angola,AGO,Emisiones de CO2 (kt),1993,9269.7
row_705,Albania,ALB,Emisiones de CO2 (kt),1993,2078.4
row_706,Andorra,AND,Emisiones de CO2 (kt),1993,410.368
row_707,El mundo arabe,ARB,Emisiones de CO2 (kt),1993,741817.84
row_708,Emiratos Arabes Unidos,ARE,Emisiones de CO2 (kt),1993,63620.2
row_709,Argentina,ARG,Emisiones de CO2 (kt),1993,110256.5
row_710,Armenia,ARM,Emisiones de CO2 (kt),1993,4974.49
row_711,Antigua y Barbuda,ATG,Emisiones de CO2 (kt),1993,222
row_712,Australia,AUS,Emisiones de CO2 (kt),1993,273016.9
row_713,Austria,AUT,Emisiones de CO2 (kt),1993,57804
row_714,Azerbaiyan,AZE,Emisiones de CO2 (kt),1993,48052
row_715,Burundi,BDI,Emisiones de CO2 (kt),1993,210.6
row_716,Belgica,BEL,Emisiones de CO2 (kt),1993,110108.3
row_717,Benin,BEN,Emisiones de CO2 (kt),1993,287.29
row_718,Burkina Faso,BFA,Emisiones de CO2 (kt),1993,623.6
row_719,Bangladesh,BGD,Emisiones de CO2 (kt),1993,12568.4
row_720,Bulgaria,BGR,Emisiones de CO2 (kt),1993,55925.2
row_721,Bahrein,BHR,Emisiones de CO2 (kt),1993,13066.22
row_722,Bahamas,BHS,Emisiones de CO2 (kt),1993,1825.1
row_723,Bosnia y Herzegovina,BIH,Emisiones de CO2 (kt),1993,13403.99
row_724,Bielorrusia,BLR,Emisiones de CO2 (kt),1993,76209.4
row_725,Belice,BLZ,Emisiones de CO2 (kt),1993,405.7
row_726,Bermudas,BMU,Emisiones de CO2 (kt),1993,
row_727,Bolivia,BOL,Emisiones de CO2 (kt),1993,10260.5
row_728,Brasil,BRA,Emisiones de CO2 (kt),1993,215259.5
row_729,Barbados,BRB,Emisiones de CO2 (kt),1993,876.84
row_730,Brunei Darussalam,BRN,Emisiones de CO2 (kt),1993,3928.1
row_731,Bhutan,BTN,Emisiones de CO2 (kt),1993,177.05
row_732,Botswana,BWA,Emisiones de CO2 (kt),1993,3249.7
row_733,Republica Centroafricana,CAF,Emisiones de CO2 (kt),1993,157.6
row_734,Canada,CAN,Emisiones de CO2 (kt),1993,422047.8
row_735,Europa Central y del Baltico,CEB,Emisiones de CO2 (kt),1993,826253.11
row_736,Suiza,CHE,Emisiones de CO2 (kt),1993,43452
row_737,Islas del Canal,CHI,Emisiones de CO2 (kt),1993,
row_738,Chile,CHL,Emisiones de CO2 (kt),1993,32465.1
row_739,China,CHN,Emisiones de CO2 (kt),1993,2645411.7
row_740,Cote d'Ivoire,CIV,Emisiones de CO2 (kt),1993,2957.3
row_741,Camerun,CMR,Emisiones de CO2 (kt),1993,5766.9
row_742,"Congo, Republica Democratica",COD,Emisiones de CO2 (kt),1993,1896.19
row_743,"Congo, Republica",COG,Emisiones de CO2 (kt),1993,2690.49
row_744,Colombia,COL,Emisiones de CO2 (kt),1993,56659.9
row_745,Comoras,COM,Emisiones de CO2 (kt),1993,73.3
row_746,Cabo Verde,CPV,Emisiones de CO2 (kt),1993,173.1
row_747,Costa Rica,CRI,Emisiones de CO2 (kt),1993,4180.9
row_748,Estados pequeos del Caribe,CSS,Emisiones de CO2 (kt),1993,26203.36202
row_749,Cuba,CUB,Emisiones de CO2 (kt),1993,20152.3
row_750,Chipre,CYP,Emisiones de CO2 (kt),1993,5735.8
row_751,Republica Checa,CZE,Emisiones de CO2 (kt),1993,130982.2
row_752,Alemania,DEU,Emisiones de CO2 (kt),1993,887057
row_753,Djibouti,DJI,Emisiones de CO2 (kt),1993,305.8
row_754,Dominica,DMA,Emisiones de CO2 (kt),1993,66.1
row_755,Dinamarca,DNK,Emisiones de CO2 (kt),1993,59301.1
row_756,Republica Dominicana,DOM,Emisiones de CO2 (kt),1993,9520.4
row_757,Argelia,DZA,Emisiones de CO2 (kt),1993,72219.1
row_758,Asia oriental y el Pacifico (excluido altos ingresos),EAP,Emisiones de CO2 (kt),1993,3212685.43
row_759,inicial del dividendo demografico,EAR,Emisiones de CO2 (kt),1993,2911432.942
